1,7,5
2,1,3
3,6,2
4,1,2
4,2,8
4,7,1
4,8,10
4,10,7
5,3,1
6,12,8
7,10,11
8,2,6
9,3,5
9,5,11
9,6,3
9,11,12
9,12,6
10,8,12
11,5,7
12,11,10
